Semilla,Tratamiento,Germinacion,Materia_Fresca_Raiz,Materia_Fresca_Tallo,Materia_Seca_Raiz,Materia_Seca_Tallo,Peso_Dia3,Altura_Dia1,Diametro_Dia1,Peso_Dia2,Altura_Dia2,Diametro_Dia2,Peso_Dia1,Altura_Dia3,Diametro_Dia3
917,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,293,10.2,10.0,215,10.5,8.1,252,7.2,9.0
918,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,229,8.0,8.7,335,7.5,8.8,250,9.1,8.4
919,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,276,10.4,9.8,173,9.3,8.1,326,9.4,9.0
920,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,289,9.4,8.7,198,9.0,10.2,254,8.9,10.8
921,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,289,7.7,10.0,226,9.2,8.9,225,8.0,8.1
922,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
923,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,256,9.4,9.3,223,7.9,8.1,180,7.7,9.1
924,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,269,8.9,8.8,181,10.5,8.9,204,7.7,8.1
925,Cascarilla-Materia_Organica,1,0.28298867,0.69766867,0.02939274,0.05656823,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
926,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,329,8.1,9.3,234,9.3,8.8,204,8.2,10.0
927,Cascarilla-Materia_Organica,1,0.35573046,0.72629627,0.02603586,0.0554917,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
928,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,157,9.3,8.1,343,9.6,8.7,250,7.2,6.9
929,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,289,8.7,10.0,234,8.7,8.9,198,8.4,10.7
930,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
931,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,426,9.5,9.8,226,9.1,9.3,207,9.0,9.5
932,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,293,9.7,9.5,166,11.1,8.1,245,7.6,9.5
933,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,228,8.7,9.2,215,9.2,9.0,238,9.0,10.3
934,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,176,9.4,9.3,266,11.3,7.4,165,8.5,9.9
935,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,242,9.4,9.5,335,7.7,8.8,305,7.9,9.5
936,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,159,11.6,9.6,173,9.2,8.8,236,7.9,9.5
937,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,291,9.3,8.8,264,11.5,7.4,305,8.5,10.2
938,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,282,8.5,8.1,198,9.4,8.2,196,7.3,10.0
939,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,240,11.6,9.8,282,10.0,8.3,250,9.0,7.6
940,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,426,12.0,8.5,335,8.7,8.3,250,9.1,10.4
941,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,242,8.7,9.4,215,9.4,8.8,273,7.9,9.2
942,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
943,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,269,10.0,9.1,239,8.0,8.7,197,8.3,10.2
944,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
945,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,228,11.2,9.4,301,10.3,7.4,266,8.5,9.9
946,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,259,9.4,9.5,266,9.3,8.1,245,8.1,8.1
947,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,159,9.4,9.8,266,7.7,8.1,233,9.0,10.4
948,Cascarilla-Materia_Organica,1,0.3267616,0.69377382,0.02970268,0.06386878,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
949,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,293,8.5,9.0,234,11.1,7.6,225,7.3,8.5
950,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,257,10.4,9.6,301,8.5,10.2,236,7.9,10.6
951,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,165,8.5,9.2,234,9.3,8.3,197,8.0,10.0
952,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
953,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,176,9.0,8.5,335,9.3,9.8,185,9.4,9.2
954,Cascarilla-Materia_Organica,1,0.36139455,0.68193427,0.02869521,0.0586826,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
955,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,240,8.7,9.5,359,10.0,8.9,253,7.1,8.3
956,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,157,9.3,10.0,281,7.8,8.1,255,9.0,9.4
957,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,329,10.4,8.8,223,11.1,8.8,326,8.5,8.1
958,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,242,9.3,8.7,300,9.3,9.2,190,9.0,9.1
959,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,263,10.4,8.7,166,8.7,8.1,315,8.2,11.0
960,Cascarilla-Materia_Organica,1,0.30086263,0.64862377,0.03043905,0.05976308,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
961,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
962,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,197,9.3,8.9,223,9.0,8.3,165,7.7,11.0
963,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,328,10.0,10.0,258,7.8,8.1,204,7.2,9.4
964,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
965,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,257,9.9,10.4,258,10.3,7.4,255,8.0,9.9
966,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
967,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
968,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
969,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,291,10.0,8.8,266,11.3,8.3,250,9.0,7.6
970,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,289,9.0,9.3,166,9.0,8.1,218,8.7,10.2
971,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,170,9.7,10.0,196,9.1,7.4,218,8.0,10.8
972,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
973,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,304,10.0,9.3,264,6.6,8.8,196,8.0,10.1
974,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,291,11.2,8.8,234,8.7,7.6,197,6.7,9.1
975,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
976,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,157,8.7,8.7,266,10.5,8.2,255,8.0,9.1
977,Cascarilla-Materia_Organica,1,0.30093375,0.72756136,0.02680396,0.06349269,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
978,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,242,9.4,9.4,258,11.5,8.8,197,8.1,6.9
979,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,234,8.5,9.4,258,9.3,8.3,196,9.0,9.1
980,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,234,8.7,8.7,264,9.3,8.9,263,7.7,10.0
981,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,234,7.7,8.8,300,7.5,8.6,243,9.0,8.3
982,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,183,9.3,10.0,304,7.9,10.0,252,7.1,9.0
983,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,257,8.7,10.0,264,9.4,7.6,250,7.9,9.5
984,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
985,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,228,8.5,10.0,169,10.5,8.5,236,7.5,11.4
986,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,185,12.0,9.5,222,7.9,8.1,225,8.0,10.0
987,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,257,9.4,9.8,204,7.9,9.2,165,6.7,10.2
988,Cascarilla-Materia_Organica,1,0.28381912,0.6152797,0.03049479,0.05833368,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
989,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,242,9.7,9.2,196,9.5,9.2,255,7.1,10.4
990,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,228,10.0,9.6,198,11.3,9.2,266,8.7,11.0
991,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
992,Cascarilla-Materia_Organica,1,0.35261194,0.69519074,0.0304719,0.06289674,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
993,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,183,9.3,10.0,253,9.0,8.3,263,7.5,9.5
994,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,170,9.4,9.0,281,11.3,9.8,298,8.0,8.5
995,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,229,9.0,10.4,181,10.5,9.3,197,9.0,9.0
996,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
997,Cascarilla-Materia_Organica,1,0.3381895,0.69917061,0.02992846,0.05645588,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
998,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,234,9.4,8.7,214,7.7,9.2,246,8.0,10.8
999,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,165,9.7,9.1,173,8.0,9.3,218,7.9,10.2
1000,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,185,9.7,10.0,335,8.7,9.3,185,8.2,10.2
1001,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,282,10.4,9.2,198,8.5,7.4,305,8.0,9.2
1002,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,329,10.4,10.0,169,11.1,8.6,250,8.0,8.4
1003,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,287,9.4,9.5,308,11.3,9.1,197,7.9,10.2
1004,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,269,8.0,8.9,300,7.9,7.5,315,10.0,8.6
1005,Cascarilla-Materia_Organica,1,0.3467622,0.62237255,0.0269071,0.05955211,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1006,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,304,9.9,8.7,153,10.6,8.8,255,7.5,10.3
1007,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1008,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,185,10.0,9.6,173,9.5,8.8,252,7.6,6.9
1009,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,329,11.7,9.3,181,9.0,9.1,245,8.3,10.1
1010,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1011,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,176,9.4,10.0,173,9.5,8.3,255,9.1,10.7
1012,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,183,11.6,8.7,181,8.7,7.4,236,9.1,7.6
1013,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,301,9.4,9.1,215,8.0,9.6,263,7.7,9.0
1014,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,287,8.7,10.0,153,9.0,7.6,198,9.1,10.5
1015,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1016,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,328,9.0,9.2,301,9.3,9.2,190,8.3,7.6
1017,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,157,12.0,9.3,150,9.0,8.7,326,8.3,9.2
1018,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,176,9.3,8.8,204,8.0,8.3,250,9.1,9.9
1019,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,269,8.7,9.4,214,9.5,8.8,197,7.5,10.3
1020,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,259,10.0,10.0,181,9.1,9.0,255,7.9,9.9
1021,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1022,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,176,9.3,9.6,304,7.9,8.1,165,7.5,10.7
1023,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,329,12.0,10.2,198,8.0,6.7,190,7.5,9.4
1024,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,287,9.4,10.0,359,8.0,8.1,238,7.7,9.4
1025,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1026,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,282,8.0,9.3,258,7.8,9.1,255,8.3,9.9
1027,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1028,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,282,9.7,9.3,214,8.7,7.4,315,8.3,10.2
1029,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,276,9.0,9.0,308,9.1,8.9,190,8.2,10.4
1030,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,159,10.0,9.6,301,9.3,9.0,232,8.4,10.9
1031,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,263,9.4,8.9,257,9.3,8.5,298,6.8,12.2
1032,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,197,8.7,9.3,143,8.7,9.0,199,7.9,9.1
1033,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1034,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,165,9.7,9.3,359,10.6,8.8,250,9.1,8.1
1035,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,159,8.1,9.6,253,9.3,8.6,207,7.9,9.9
1036,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,259,9.7,8.5,275,10.5,7.4,198,8.0,11.0
1037,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,257,8.7,9.1,173,9.0,8.5,255,8.3,10.0
1038,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,291,9.4,8.7,253,9.0,9.1,197,8.3,11.0
1039,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,257,10.0,9.5,335,9.4,8.1,197,8.5,10.2
1040,Cascarilla-Materia_Organica,1,0.29599093,0.64566529,0.02981374,0.05885659,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1041,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,304,9.3,9.2,275,8.0,9.0,235,9.1,10.0
1042,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,426,8.1,8.5,143,10.4,9.6,197,7.6,10.6
1043,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1044,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,291,7.7,9.3,198,10.5,7.4,218,9.0,11.4
1045,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,165,11.7,9.3,281,6.6,7.5,346,9.1,8.4
1046,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,256,8.7,8.5,281,8.7,9.1,263,7.3,10.0
1047,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,289,10.0,8.7,266,8.0,9.0,263,9.0,9.0
1048,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,426,9.4,10.4,169,9.2,8.5,238,8.0,10.6
1049,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,234,9.4,9.6,234,8.0,9.8,282,7.6,10.0
1050,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,176,12.0,8.7,150,8.0,9.3,185,8.3,10.9
1051,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,228,6.9,10.0,150,11.1,9.5,220,8.5,8.5
1052,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,329,9.5,8.8,143,10.5,9.5,233,9.0,11.4
1053,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,301,10.0,9.2,181,7.5,9.6,218,7.6,10.3
1054,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,291,9.3,8.8,301,9.0,8.7,305,7.7,9.1
1055,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,328,10.0,10.0,266,10.0,8.1,190,9.1,10.8
1056,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,328,9.0,9.3,222,9.0,9.5,232,7.5,10.4
1057,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,263,11.6,9.3,173,7.9,8.2,250,8.0,11.0
1058,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,328,12.0,8.7,214,9.4,8.2,196,10.0,9.5
1059,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1060,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,185,9.0,9.3,169,10.4,8.1,207,10.0,8.1
1061,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,263,12.0,8.8,173,8.0,7.5,250,8.9,9.4
1062,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,185,10.4,9.3,222,10.3,8.8,250,8.4,10.0
1063,Cascarilla-Materia_Organica,1,0.32518464,0.66800166,0.02733629,0.07194484,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1064,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,287,10.0,9.8,196,9.3,9.2,250,8.0,9.5
1065,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,291,9.0,8.8,301,9.3,8.6,243,7.1,11.0
1066,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,304,9.5,8.9,213,6.6,9.0,250,7.9,9.9
1067,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,251,9.0,8.5,223,9.3,8.8,180,8.1,10.0
1068,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,183,10.0,10.4,258,11.1,9.2,346,9.1,10.2
1069,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,242,6.9,8.8,266,8.5,8.3,264,8.3,9.1
1070,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1071,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,301,8.1,10.4,308,10.6,10.2,255,8.5,11.0
1072,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,165,8.7,8.7,359,9.3,9.5,273,9.1,9.0
1073,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,176,9.7,9.1,153,10.5,9.3,222,7.5,10.7
1074,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,329,9.7,10.0,234,7.9,8.6,252,7.7,10.6
1075,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,263,10.4,9.3,204,9.4,7.6,263,8.0,10.2
1076,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,289,12.0,10.0,266,7.7,9.1,232,7.6,9.2
1077,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,197,11.2,9.6,204,11.5,8.1,190,8.7,10.0
1078,Cascarilla-Materia_Organica,1,0.0,0.0,0.0,0.0,159,9.5,10.0,266,9.6,8.1,246,8.5,12.2
1079,Cascarilla-Materia_Organica,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1080,Cascarilla-Materia_Organica,1,0.30457793,0.58771151,0.02753178,0.07151087,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1081,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1082,Espuma_Agricola,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1083,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1084,Espuma_Agricola,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1085,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1086,Espuma_Agricola,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1087,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1088,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1089,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1090,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1091,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1092,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1093,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1094,Espuma_Agricola,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1095,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1096,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1097,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1098,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1099,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1100,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1101,Espuma_Agricola,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1102,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1103,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1104,Espuma_Agricola,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1105,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1106,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1107,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1108,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1109,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1110,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1111,Espuma_Agricola,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1112,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1113,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1114,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1115,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1116,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1117,Espuma_Agricola,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1118,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1119,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1120,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1121,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1122,Espuma_Agricola,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1123,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1124,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1125,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1126,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1127,Espuma_Agricola,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1128,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1129,Espuma_Agricola,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
